,loss,accuracy,precision,recall,tp,tn,fp,fn,val_loss,val_accuracy,val_precision,val_recall,val_tp,val_tn,val_fp,val_fn
262,0.3907260000705719,0.9100467562675476,0.8670886158943176,0.7098445892333984,137.0,642.0,21.0,56.0,0.40965700149536133,0.8930232524871826,0.7749999761581421,0.6888889074325562,31.0,161.0,9.0,14.0
263,0.38610607385635376,0.9193925261497498,0.8827160596847534,0.7409326434135437,143.0,644.0,19.0,50.0,0.40606117248535156,0.8883720636367798,0.8387096524238586,0.5777778029441833,26.0,165.0,5.0,19.0
264,0.3966276943683624,0.9112149477005005,0.8726114630699158,0.7098445892333984,137.0,643.0,20.0,56.0,0.4066789150238037,0.9023255705833435,0.8157894611358643,0.6888889074325562,31.0,163.0,7.0,14.0
265,0.3901591897010803,0.9158878326416016,0.8622754216194153,0.7461140155792236,144.0,640.0,23.0,49.0,0.4050789177417755,0.8930232524871826,0.84375,0.6000000238418579,27.0,165.0,5.0,18.0
266,0.3864091634750366,0.9112149477005005,0.8588957190513611,0.7253885865211487,140.0,640.0,23.0,53.0,0.4112406075000763,0.8883720636367798,0.8888888955116272,0.5333333611488342,24.0,167.0,3.0,21.0
267,0.386862576007843,0.9158878326416016,0.857988178730011,0.7512953281402588,145.0,639.0,24.0,48.0,0.404193252325058,0.9023255705833435,0.8333333134651184,0.6666666865348816,30.0,164.0,6.0,15.0
268,0.3882523775100708,0.9205607771873474,0.893081784248352,0.7357512712478638,142.0,646.0,17.0,51.0,0.40713247656822205,0.8976744413375854,0.7948718070983887,0.6888889074325562,31.0,162.0,8.0,14.0
269,0.39175763726234436,0.9170560836791992,0.863095223903656,0.7512953281402588,145.0,640.0,23.0,48.0,0.40866437554359436,0.8837209343910217,0.75,0.6666666865348816,30.0,160.0,10.0,15.0
270,0.3926989734172821,0.9158878326416016,0.8666666746139526,0.7409326434135437,143.0,641.0,22.0,50.0,0.4073636531829834,0.9023255705833435,0.8157894611358643,0.6888889074325562,31.0,163.0,7.0,14.0
271,0.3937899172306061,0.9158878326416016,0.8805031180381775,0.7253885865211487,140.0,644.0,19.0,53.0,0.40865087509155273,0.8837209343910217,0.8333333134651184,0.5555555820465088,25.0,165.0,5.0,20.0
272,0.3885115385055542,0.9240654110908508,0.8902438879013062,0.7564767003059387,146.0,645.0,18.0,47.0,0.4041443467140198,0.9023255705833435,0.8157894611358643,0.6888889074325562,31.0,163.0,7.0,14.0
273,0.3893360495567322,0.913551390171051,0.85628741979599,0.7409326434135437,143.0,639.0,24.0,50.0,0.4051370918750763,0.8837209343910217,0.8333333134651184,0.5555555820465088,25.0,165.0,5.0,20.0
274,0.3914598226547241,0.9158878326416016,0.8853503465652466,0.7202072739601135,139.0,645.0,18.0,54.0,0.40547168254852295,0.9023255705833435,0.8157894611358643,0.6888889074325562,31.0,163.0,7.0,14.0
275,0.38828691840171814,0.9170560836791992,0.8588235378265381,0.7564767003059387,146.0,639.0,24.0,47.0,0.40427863597869873,0.9069767594337463,0.8571428656578064,0.6666666865348816,30.0,165.0,5.0,15.0
