,loss,accuracy,precision,recall,tp,tn,fp,fn,val_loss,val_accuracy,val_precision,val_recall,val_tp,val_tn,val_fp,val_fn
15,0.5076469779014587,0.8154205679893494,0.5631768703460693,0.8082901835441589,156.0,542.0,121.0,37.0,0.4794687330722809,0.8511627912521362,0.6511628031730652,0.6222222447395325,28.0,155.0,15.0,17.0
16,0.5049063563346863,0.8119158744812012,0.5579710006713867,0.7979274392127991,154.0,541.0,122.0,39.0,0.46880847215652466,0.8418604731559753,0.6896551847457886,0.4444444477558136,20.0,161.0,9.0,25.0
17,0.5092687606811523,0.8095794320106506,0.5539568066596985,0.7979274392127991,154.0,539.0,124.0,39.0,0.5083136558532715,0.804651141166687,0.5254237055778503,0.6888889074325562,31.0,142.0,28.0,14.0
18,0.5062638521194458,0.822429895401001,0.5767790079116821,0.7979274392127991,154.0,550.0,113.0,39.0,0.48406946659088135,0.8511627912521362,0.6226415038108826,0.7333333492279053,33.0,150.0,20.0,12.0
19,0.5048677921295166,0.8119158744812012,0.5575539469718933,0.803108811378479,155.0,540.0,123.0,38.0,0.47503456473350525,0.8465116024017334,0.625,0.6666666865348816,30.0,152.0,18.0,15.0
20,0.5085003972053528,0.8130841255187988,0.5617977380752563,0.7772020697593689,150.0,546.0,117.0,43.0,0.48109549283981323,0.8465116024017334,0.6111111044883728,0.7333333492279053,33.0,149.0,21.0,12.0
21,0.5031930208206177,0.827102780342102,0.5855513215065002,0.7979274392127991,154.0,554.0,109.0,39.0,0.4881477653980255,0.8372092843055725,0.5892857313156128,0.7333333492279053,33.0,147.0,23.0,12.0
22,0.501851499080658,0.8212617039680481,0.5714285969734192,0.8290155529975891,160.0,543.0,120.0,33.0,0.4889725148677826,0.8325581550598145,0.5789473652839661,0.7333333492279053,33.0,146.0,24.0,12.0
23,0.49874308705329895,0.8235981464385986,0.5755395889282227,0.8290155529975891,160.0,545.0,118.0,33.0,0.48800837993621826,0.8325581550598145,0.5789473652839661,0.7333333492279053,33.0,146.0,24.0,12.0
24,0.4987064003944397,0.8329439163208008,0.5932835936546326,0.8238341808319092,159.0,554.0,109.0,34.0,0.49625706672668457,0.8279069662094116,0.568965494632721,0.7333333492279053,33.0,145.0,25.0,12.0
25,0.5001039505004883,0.8189252614974976,0.5688405632972717,0.8134714961051941,157.0,544.0,119.0,36.0,0.49416235089302063,0.8325581550598145,0.5789473652839661,0.7333333492279053,33.0,146.0,24.0,12.0
26,0.5049684047698975,0.8235981464385986,0.5777778029441833,0.8082901835441589,156.0,549.0,114.0,37.0,0.5017216801643372,0.8279069662094116,0.5666666626930237,0.7555555701255798,34.0,144.0,26.0,11.0
27,0.497520387172699,0.8259345889091492,0.5820895433425903,0.8082901835441589,156.0,551.0,112.0,37.0,0.5071762800216675,0.8232558369636536,0.5555555820465088,0.7777777910232544,35.0,142.0,28.0,10.0
28,0.4965646266937256,0.8247663378715515,0.5793358087539673,0.8134714961051941,157.0,549.0,114.0,36.0,0.5075722932815552,0.8279069662094116,0.5625,0.800000011920929,36.0,142.0,28.0,9.0
29,0.49430522322654724,0.8399532437324524,0.6068702340126038,0.8238341808319092,159.0,560.0,103.0,34.0,0.5126991271972656,0.8186046481132507,0.5454545617103577,0.800000011920929,36.0,140.0,30.0,9.0
