,loss,accuracy,precision,val_loss,val_accuracy,val_precision
49,0.4166862666606903,0.9077102541923523,0.8392857313156128,0.4219275414943695,0.8790697455406189,0.7878788113594055
50,0.41415297985076904,0.9042056202888489,0.8404908180236816,0.4222371578216553,0.8837209343910217,0.7941176295280457
51,0.4106399416923523,0.8983644843101501,0.8441558480262756,0.421526700258255,0.8790697455406189,0.8064516186714172
52,0.411752849817276,0.9030373692512512,0.8571428656578064,0.44319137930870056,0.8744186162948608,0.7045454382896423
53,0.4119699001312256,0.8983644843101501,0.831250011920929,0.41907888650894165,0.8790697455406189,0.8064516186714172
54,0.4153675436973572,0.9018691778182983,0.860927164554596,0.4513813555240631,0.8651162981987,0.6666666865348816
55,0.4143589437007904,0.9112149477005005,0.8545454740524292,0.42130982875823975,0.8790697455406189,0.8799999952316284
56,0.4066537618637085,0.9053738117218018,0.8544303774833679,0.42059439420700073,0.8790697455406189,0.7878788113594055
57,0.4107920527458191,0.9030373692512512,0.8666666746139526,0.4405243992805481,0.8651162981987,0.6904761791229248
58,0.4189186692237854,0.9007009267807007,0.8292682766914368,0.41575607657432556,0.8744186162948608,0.78125
59,0.4057234525680542,0.90887850522995,0.8758170008659363,0.4179795980453491,0.8976744413375854,0.8108108043670654
60,0.4164170026779175,0.9042056202888489,0.8775510191917419,0.4162825047969818,0.8744186162948608,0.78125
61,0.4078120291233063,0.9112149477005005,0.8545454740524292,0.41499459743499756,0.8744186162948608,0.78125
62,0.40740349888801575,0.9053738117218018,0.8636363744735718,0.4251876175403595,0.8837209343910217,0.75
63,0.4036983549594879,0.913551390171051,0.85628741979599,0.41728630661964417,0.8744186162948608,0.8461538553237915
64,0.410271555185318,0.9007009267807007,0.8461538553237915,0.41502007842063904,0.8744186162948608,0.78125
65,0.4114140272140503,0.9100467562675476,0.862500011920929,0.41754311323165894,0.8790697455406189,0.7878788113594055
66,0.4082071781158447,0.9053738117218018,0.8373494148254395,0.4134385287761688,0.8790697455406189,0.8064516186714172
67,0.40555936098098755,0.9147196412086487,0.8947368264198303,0.42363348603248596,0.8744186162948608,0.7368420958518982
68,0.4046432375907898,0.9100467562675476,0.8536585569381714,0.418477326631546,0.8744186162948608,0.75
69,0.40522852540016174,0.8995327353477478,0.8496732115745544,0.42997682094573975,0.869767427444458,0.6976743936538696
70,0.4026743173599243,0.9077102541923523,0.8392857313156128,0.4144488275051117,0.8744186162948608,0.8461538553237915
71,0.40791553258895874,0.9007009267807007,0.850649356842041,0.4147426187992096,0.8837209343910217,0.7941176295280457
72,0.3984634578227997,0.913551390171051,0.8650306463241577,0.410942405462265,0.8744186162948608,0.78125
73,0.40209904313087463,0.9077102541923523,0.8475610017776489,0.41561755537986755,0.8790697455406189,0.8064516186714172
74,0.40030941367149353,0.9100467562675476,0.8670886158943176,0.4213287830352783,0.8837209343910217,0.738095223903656
75,0.40246716141700745,0.9018691778182983,0.8427672982215881,0.4138786792755127,0.8930232524871826,0.8055555820465088
76,0.3990377187728882,0.9123831987380981,0.8554216623306274,0.4119710922241211,0.8790697455406189,0.7878788113594055
77,0.3999655842781067,0.9077102541923523,0.856249988079071,0.42213907837867737,0.8651162981987,0.6904761791229248
78,0.39677780866622925,0.9123831987380981,0.851190447807312,0.4087483882904053,0.8790697455406189,0.8275862336158752
79,0.40074193477630615,0.9123831987380981,0.8687499761581421,0.4168568551540375,0.8930232524871826,0.7749999761581421
80,0.3979397416114807,0.9182242751121521,0.8773006200790405,0.4139888882637024,0.9023255705833435,0.8157894611358643
81,0.39754992723464966,0.922897219657898,0.8944099545478821,0.40769773721694946,0.8790697455406189,0.8064516186714172
82,0.39590978622436523,0.9193925261497498,0.8827160596847534,0.41141432523727417,0.8837209343910217,0.8571428656578064
83,0.39441701769828796,0.9147196412086487,0.8703703880310059,0.41002359986305237,0.8837209343910217,0.8571428656578064
84,0.4000878632068634,0.9123831987380981,0.8782051205635071,0.40886032581329346,0.8930232524871826,0.84375
85,0.39741721749305725,0.9112149477005005,0.8588957190513611,0.409861296415329,0.8930232524871826,0.8055555820465088
86,0.39485570788383484,0.9182242751121521,0.8639053106307983,0.416726678609848,0.8837209343910217,0.9166666865348816
87,0.3968116044998169,0.9170560836791992,0.8860759735107422,0.4195658266544342,0.8744186162948608,0.7142857313156128
88,0.3936876952648163,0.9182242751121521,0.8867924809455872,0.40897950530052185,0.8883720636367798,0.8620689511299133
89,0.3958826959133148,0.9100467562675476,0.8670886158943176,0.4193935692310333,0.8837209343910217,0.738095223903656
90,0.3968532681465149,0.9123831987380981,0.8687499761581421,0.40820077061653137,0.8930232524871826,0.8235294222831726
91,0.38943615555763245,0.9182242751121521,0.8682634830474854,0.41809678077697754,0.8790697455406189,0.7317073345184326
92,0.39023351669311523,0.927570104598999,0.8969696760177612,0.4120537340641022,0.8883720636367798,0.8888888955116272
93,0.4040209949016571,0.9065420627593994,0.842424213886261,0.40668269991874695,0.8883720636367798,0.8181818127632141
94,0.39358362555503845,0.9182242751121521,0.896774172782898,0.4062250256538391,0.8790697455406189,0.8799999952316284
95,0.39174509048461914,0.9170560836791992,0.8812500238418579,0.4299303889274597,0.8837209343910217,0.717391312122345
96,0.393927663564682,0.9100467562675476,0.8717948794364929,0.40843817591667175,0.8930232524871826,0.8666666746139526
97,0.390571653842926,0.922897219657898,0.8670520186424255,0.4058316946029663,0.8883720636367798,0.8620689511299133
98,0.39550134539604187,0.913551390171051,0.8838709592819214,0.4078744351863861,0.8883720636367798,0.8387096524238586
99,0.3914047181606293,0.9170560836791992,0.863095223903656,0.4053039848804474,0.8883720636367798,0.8620689511299133
100,0.39485880732536316,0.9193925261497498,0.8827160596847534,0.40558406710624695,0.8883720636367798,0.8888888955116272
101,0.3878820538520813,0.913551390171051,0.85628741979599,0.4085901081562042,0.8837209343910217,0.9166666865348816
102,0.39051541686058044,0.9158878326416016,0.8805031180381775,0.4150382876396179,0.8837209343910217,0.738095223903656
103,0.39488059282302856,0.913551390171051,0.8650306463241577,0.41665107011795044,0.8837209343910217,0.9166666865348816
104,0.3932037949562073,0.9112149477005005,0.8502994179725647,0.40410980582237244,0.8930232524871826,0.84375
105,0.38980552554130554,0.9170560836791992,0.8765432238578796,0.4470760226249695,0.8604651093482971,0.6363636255264282
106,0.3915310800075531,0.9158878326416016,0.8666666746139526,0.4129990041255951,0.8930232524871826,0.7894737124443054
107,0.3902353048324585,0.9158878326416016,0.8666666746139526,0.40518781542778015,0.9069767594337463,0.8571428656578064
108,0.39213547110557556,0.9158878326416016,0.8853503465652466,0.4027528166770935,0.8883720636367798,0.8888888955116272
109,0.3893621563911438,0.9170560836791992,0.8765432238578796,0.40372809767723083,0.8930232524871826,0.8666666746139526
110,0.3873327374458313,0.9182242751121521,0.8727272748947144,0.4053440988063812,0.8930232524871826,0.8666666746139526
111,0.38344913721084595,0.9240654110908508,0.8764705657958984,0.4079565405845642,0.8976744413375854,0.8285714387893677
112,0.3854447901248932,0.927570104598999,0.9068322777748108,0.4040491580963135,0.8930232524871826,0.84375
113,0.38594719767570496,0.9217289686203003,0.8841463327407837,0.4071522653102875,0.8976744413375854,0.8285714387893677
114,0.3859741985797882,0.9240654110908508,0.8999999761581421,0.40957099199295044,0.8883720636367798,0.9200000166893005
115,0.38396501541137695,0.9252336621284485,0.886227548122406,0.4057583510875702,0.8883720636367798,0.8888888955116272
116,0.3849637508392334,0.9205607771873474,0.8834356069564819,0.40195849537849426,0.8837209343910217,0.8571428656578064
117,0.38605910539627075,0.922897219657898,0.8993710875511169,0.405733197927475,0.8976744413375854,0.8108108043670654
118,0.38757503032684326,0.9287382960319519,0.9074074029922485,0.40389105677604675,0.8883720636367798,0.9200000166893005
119,0.3826295733451843,0.922897219657898,0.8802395462989807,0.4036831855773926,0.8976744413375854,0.8484848737716675
120,0.38189104199409485,0.9299065470695496,0.9130434989929199,0.4036272168159485,0.9023255705833435,0.8529411554336548
121,0.3831607401371002,0.9252336621284485,0.868571400642395,0.4026528298854828,0.8883720636367798,0.8888888955116272
122,0.3841155171394348,0.9193925261497498,0.8780487775802612,0.40678128600120544,0.8976744413375854,0.8108108043670654
123,0.38053417205810547,0.9252336621284485,0.9006211161613464,0.40086328983306885,0.9023255705833435,0.8529411554336548
124,0.37866029143333435,0.9310747385025024,0.9036144614219666,0.4044830799102783,0.8930232524871826,0.8928571343421936
125,0.387966126203537,0.9158878326416016,0.8538011908531189,0.40110793709754944,0.8976744413375854,0.8965517282485962
126,0.379126638174057,0.9264018535614014,0.8963414430618286,0.4185110330581665,0.8837209343910217,0.717391312122345
127,0.3876897990703583,0.9170560836791992,0.8812500238418579,0.4031917154788971,0.9116278886795044,0.8611111044883728
128,0.3831251263618469,0.927570104598999,0.8969696760177612,0.40614739060401917,0.8883720636367798,0.8888888955116272
129,0.3799392580986023,0.9299065470695496,0.8982036113739014,0.4015556573867798,0.8883720636367798,0.8387096524238586
130,0.3808460831642151,0.9252336621284485,0.9006211161613464,0.4029363691806793,0.8883720636367798,0.8620689511299133
131,0.38106057047843933,0.9240654110908508,0.895061731338501,0.42710021138191223,0.8744186162948608,0.6875
132,0.3795856535434723,0.9193925261497498,0.8734939694404602,0.41075190901756287,0.8883720636367798,0.9200000166893005
133,0.3849492073059082,0.9217289686203003,0.8705882430076599,0.4060717225074768,0.8837209343910217,0.9166666865348816
134,0.37519946694374084,0.9357476830482483,0.9156626462936401,0.40448176860809326,0.9023255705833435,0.8333333134651184
135,0.3811551332473755,0.9240654110908508,0.8809523582458496,0.4053969383239746,0.8837209343910217,0.8846153616905212
136,0.37927597761154175,0.9299065470695496,0.903030276298523,0.41327184438705444,0.9023255705833435,0.7857142686843872
137,0.3840334117412567,0.9158878326416016,0.8666666746139526,0.4033461809158325,0.8883720636367798,0.9200000166893005
138,0.3730262815952301,0.9310747385025024,0.8850574493408203,0.4070400893688202,0.8883720636367798,0.8888888955116272
139,0.37418437004089355,0.9252336621284485,0.9006211161613464,0.4091765284538269,0.8976744413375854,0.7674418687820435
140,0.3759998679161072,0.9345794320106506,0.9005848169326782,0.4000953733921051,0.8837209343910217,0.8333333134651184
141,0.3800421357154846,0.9264018535614014,0.90625,0.4057285785675049,0.8930232524871826,0.84375
142,0.3757220208644867,0.9322429895401001,0.8947368264198303,0.40466904640197754,0.9023255705833435,0.8157894611358643
143,0.37546780705451965,0.9287382960319519,0.9024389982223511,0.406511127948761,0.8930232524871826,0.7894737124443054
144,0.3765155076980591,0.9322429895401001,0.8947368264198303,0.40258628129959106,0.9069767594337463,0.8571428656578064
145,0.3784543573856354,0.9252336621284485,0.9006211161613464,0.40240129828453064,0.8883720636367798,0.8181818127632141
146,0.3748014271259308,0.9287382960319519,0.8928571343421936,0.3996800482273102,0.9023255705833435,0.8529411554336548
147,0.37408336997032166,0.9345794320106506,0.9308176040649414,0.4049215316772461,0.8930232524871826,0.9230769276618958
148,0.37181833386421204,0.9369158744812012,0.9212121367454529,0.40124163031578064,0.8976744413375854,0.7948718070983887
149,0.37599724531173706,0.9310747385025024,0.898809552192688,0.4078417718410492,0.9023255705833435,0.8157894611358643
150,0.3721751272678375,0.9322429895401001,0.8947368264198303,0.39956197142601013,0.8930232524871826,0.9230769276618958
151,0.37753263115882874,0.922897219657898,0.8895705342292786,0.40097978711128235,0.8930232524871826,0.8666666746139526
152,0.3818351626396179,0.9217289686203003,0.8795180916786194,0.40626493096351624,0.8883720636367798,0.8888888955116272
153,0.3747231066226959,0.9299065470695496,0.8934911489486694,0.4260622560977936,0.8837209343910217,0.7083333134651184
154,0.37666651606559753,0.9299065470695496,0.903030276298523,0.4038439393043518,0.8837209343910217,0.8571428656578064
155,0.3715741038322449,0.9264018535614014,0.891566276550293,0.4116986393928528,0.8976744413375854,0.7948718070983887
156,0.3743727207183838,0.9299065470695496,0.8888888955116272,0.40236106514930725,0.8883720636367798,0.9200000166893005
157,0.3697792887687683,0.9240654110908508,0.905063271522522,0.40611663460731506,0.8976744413375854,0.8108108043670654
158,0.3762800991535187,0.9310747385025024,0.8941176533699036,0.4069823920726776,0.9069767594337463,0.8048780560493469
159,0.3710841238498688,0.9369158744812012,0.9212121367454529,0.4003917872905731,0.8930232524871826,0.8666666746139526
160,0.37382593750953674,0.9299065470695496,0.8934911489486694,0.41068902611732483,0.9116278886795044,0.824999988079071
161,0.3767798840999603,0.9299065470695496,0.8934911489486694,0.40073028206825256,0.8930232524871826,0.8235294222831726
162,0.3768038749694824,0.9334112405776978,0.9047619104385376,0.39624619483947754,0.9069767594337463,0.8787878751754761
163,0.3736221492290497,0.9345794320106506,0.9254658222198486,0.4008697271347046,0.8930232524871826,0.84375
164,0.37147361040115356,0.9334112405776978,0.9096385836601257,0.398396372795105,0.8976744413375854,0.8285714387893677
165,0.3763471841812134,0.9334112405776978,0.9047619104385376,0.39838191866874695,0.8930232524871826,0.84375
166,0.37161779403686523,0.9380841255187988,0.9117646813392639,0.3979247808456421,0.8883720636367798,0.8620689511299133
167,0.3749919831752777,0.9334112405776978,0.9096385836601257,0.40005752444267273,0.8976744413375854,0.8965517282485962
168,0.3735845685005188,0.9334112405776978,0.9146341681480408,0.4091329872608185,0.8976744413375854,0.7948718070983887
169,0.3769000768661499,0.9345794320106506,0.9005848169326782,0.4070308208465576,0.9069767594337463,0.8048780560493469
170,0.3728150725364685,0.9322429895401001,0.9041916131973267,0.3970613479614258,0.8930232524871826,0.8666666746139526
171,0.37420567870140076,0.922897219657898,0.8802395462989807,0.39758560061454773,0.8930232524871826,0.8666666746139526
172,0.3662925064563751,0.9287382960319519,0.9177215099334717,0.40323832631111145,0.8930232524871826,0.8055555820465088
173,0.3682895302772522,0.9345794320106506,0.8959537744522095,0.39946478605270386,0.9069767594337463,0.837837815284729
174,0.37112361192703247,0.9264018535614014,0.8823529481887817,0.401833713054657,0.8976744413375854,0.8709677457809448
175,0.3675154149532318,0.9345794320106506,0.8914285898208618,0.4019811153411865,0.8930232524871826,0.8235294222831726
176,0.3642902970314026,0.9427570104598999,0.9137930870056152,0.4011993408203125,0.8930232524871826,0.9230769276618958
177,0.37012723088264465,0.9287382960319519,0.9024389982223511,0.40206778049468994,0.8930232524871826,0.9230769276618958
178,0.3712669014930725,0.9299065470695496,0.9182389974594116,0.41571512818336487,0.8930232524871826,0.75
179,0.37087979912757874,0.9369158744812012,0.9212121367454529,0.39838719367980957,0.8883720636367798,0.8181818127632141
180,0.36814266443252563,0.9369158744812012,0.9017341136932373,0.4013228714466095,0.8930232524871826,0.8055555820465088
181,0.3678490221500397,0.9310747385025024,0.9036144614219666,0.4058219790458679,0.9116278886795044,0.824999988079071
182,0.36651477217674255,0.9357476830482483,0.9058823585510254,0.3990205228328705,0.8976744413375854,0.8709677457809448
183,0.3688642680644989,0.9299065470695496,0.903030276298523,0.400484561920166,0.8883720636367798,0.8181818127632141
184,0.3717634379863739,0.9357476830482483,0.9259259104728699,0.4103381633758545,0.9023255705833435,0.7857142686843872
185,0.36802345514297485,0.9345794320106506,0.9053254723548889,0.399675577878952,0.8976744413375854,0.8285714387893677
186,0.363130658864975,0.9287382960319519,0.8975903391838074,0.3983963131904602,0.8930232524871826,0.8235294222831726
187,0.36756229400634766,0.9369158744812012,0.916167676448822,0.40377262234687805,0.9023255705833435,0.8157894611358643
188,0.36760327219963074,0.9357476830482483,0.9156626462936401,0.4069770276546478,0.9069767594337463,0.8048780560493469
189,0.3650629222393036,0.9392523169517517,0.9325153231620789,0.40961381793022156,0.8883720636367798,0.9200000166893005
190,0.3670414984226227,0.9299065470695496,0.8799999952316284,0.40170183777809143,0.8883720636367798,0.9200000166893005
191,0.3642304539680481,0.9322429895401001,0.9192546606063843,0.4006660282611847,0.9023255705833435,0.8157894611358643
192,0.3623710572719574,0.9392523169517517,0.9075144529342651,0.39925363659858704,0.9069767594337463,0.8205128312110901
193,0.3613317012786865,0.9322429895401001,0.8994082808494568,0.399201899766922,0.8930232524871826,0.8666666746139526
194,0.36618226766586304,0.9404205679893494,0.9226190447807312,0.40377694368362427,0.8883720636367798,0.9200000166893005
195,0.3648777902126312,0.9345794320106506,0.9005848169326782,0.3993076682090759,0.9116278886795044,0.8421052694320679
196,0.3624763786792755,0.9369158744812012,0.9112426042556763,0.397283673286438,0.8976744413375854,0.8285714387893677
197,0.36535659432411194,0.9334112405776978,0.9197530746459961,0.3970556855201721,0.8930232524871826,0.84375
198,0.3600711226463318,0.9345794320106506,0.9053254723548889,0.4004153907299042,0.9116278886795044,0.824999988079071
199,0.3613037168979645,0.9392523169517517,0.9221556782722473,0.39827054738998413,0.8976744413375854,0.8484848737716675
200,0.3612218499183655,0.9404205679893494,0.9277108311653137,0.4065157473087311,0.8883720636367798,0.9200000166893005
201,0.3703014552593231,0.9252336621284485,0.88165682554245,0.39688053727149963,0.9023255705833435,0.875
202,0.36850178241729736,0.9310747385025024,0.9036144614219666,0.4410932958126068,0.8558139801025391,0.6296296119689941
203,0.3685761094093323,0.9357476830482483,0.9156626462936401,0.40205445885658264,0.9116278886795044,0.824999988079071
204,0.3615099787712097,0.9322429895401001,0.8947368264198303,0.3990398943424225,0.8976744413375854,0.8484848737716675
205,0.3623484969139099,0.9357476830482483,0.9156626462936401,0.40370824933052063,0.8883720636367798,0.9200000166893005
206,0.36095961928367615,0.9357476830482483,0.9058823585510254,0.40075743198394775,0.9116278886795044,0.824999988079071
207,0.3610995411872864,0.9357476830482483,0.9011628031730652,0.40799176692962646,0.9023255705833435,0.7857142686843872
208,0.3617231547832489,0.9334112405776978,0.9096385836601257,0.3992798924446106,0.8930232524871826,0.8055555820465088
209,0.36273542046546936,0.9299065470695496,0.8982036113739014,0.3944769501686096,0.8976744413375854,0.8965517282485962
210,0.3657097816467285,0.9334112405776978,0.9146341681480408,0.39734700322151184,0.9069767594337463,0.837837815284729
211,0.3636460602283478,0.9415887594223022,0.9386503100395203,0.40031006932258606,0.9116278886795044,0.824999988079071
212,0.36409759521484375,0.9392523169517517,0.9272727370262146,0.39822325110435486,0.8883720636367798,0.9200000166893005
213,0.3597581088542938,0.9427570104598999,0.9285714030265808,0.3935418426990509,0.9023255705833435,0.8999999761581421
214,0.36082491278648376,0.9369158744812012,0.9212121367454529,0.39677318930625916,0.8976744413375854,0.8709677457809448
215,0.3612675964832306,0.9357476830482483,0.9156626462936401,0.41579321026802063,0.8883720636367798,0.95652174949646
216,0.36421385407447815,0.9380841255187988,0.9069767594337463,0.4056091606616974,0.9023255705833435,0.7857142686843872
217,0.3600304424762726,0.9392523169517517,0.9171597361564636,0.39552268385887146,0.9069767594337463,0.837837815284729
218,0.3568236231803894,0.9415887594223022,0.9085714221000671,0.3982832729816437,0.8930232524871826,0.8235294222831726
219,0.3637700080871582,0.9334112405776978,0.9146341681480408,0.39574041962623596,0.9069767594337463,0.8787878751754761
220,0.3609437942504883,0.9369158744812012,0.9064327478408813,0.39818277955055237,0.8976744413375854,0.9259259104728699
221,0.3566339313983917,0.9415887594223022,0.9281437397003174,0.394252747297287,0.8930232524871826,0.8235294222831726
222,0.3590553104877472,0.9415887594223022,0.9281437397003174,0.40128132700920105,0.9023255705833435,0.800000011920929
223,0.35981425642967224,0.9357476830482483,0.8965517282485962,0.3978816568851471,0.8930232524871826,0.8055555820465088
224,0.3574698269367218,0.9392523169517517,0.9272727370262146,0.3927265703678131,0.8976744413375854,0.8484848737716675
225,0.355916827917099,0.9439252614974976,0.9190751314163208,0.3969017565250397,0.9069767594337463,0.8205128312110901
226,0.3590415120124817,0.9392523169517517,0.9171597361564636,0.39929547905921936,0.8976744413375854,0.8965517282485962
227,0.3604508638381958,0.9404205679893494,0.9176470637321472,0.40000948309898376,0.8930232524871826,0.8055555820465088
228,0.356482595205307,0.9415887594223022,0.903954803943634,0.39522984623908997,0.9023255705833435,0.8333333134651184
229,0.3605313301086426,0.9380841255187988,0.9268292784690857,0.40156739950180054,0.9023255705833435,0.8157894611358643
230,0.3587612509727478,0.9415887594223022,0.9230769276618958,0.3964751958847046,0.9116278886795044,0.8421052694320679
231,0.35545113682746887,0.9427570104598999,0.9186046719551086,0.40276360511779785,0.9069767594337463,0.8205128312110901
232,0.3599883019924164,0.9415887594223022,0.9230769276618958,0.40654799342155457,0.9023255705833435,0.7857142686843872
233,0.35720592737197876,0.9415887594223022,0.9181286692619324,0.39787113666534424,0.8976744413375854,0.8285714387893677
234,0.3549639582633972,0.9439252614974976,0.9190751314163208,0.39505648612976074,0.8930232524871826,0.8235294222831726
235,0.3535616099834442,0.9427570104598999,0.9137930870056152,0.399750679731369,0.8883720636367798,0.800000011920929
236,0.3567664921283722,0.9380841255187988,0.9166666865348816,0.39404651522636414,0.9069767594337463,0.8787878751754761
237,0.35864904522895813,0.9427570104598999,0.9337349534034729,0.39595091342926025,0.8883720636367798,0.9200000166893005
238,0.3554050326347351,0.9427570104598999,0.9235293865203857,0.3961752653121948,0.9069767594337463,0.8205128312110901
239,0.35565483570098877,0.947429895401001,0.9512194991111755,0.39374950528144836,0.9023255705833435,0.8529411554336548
240,0.35468044877052307,0.9462617039680481,0.9298245906829834,0.39348047971725464,0.8976744413375854,0.8484848737716675
241,0.3544847071170807,0.9392523169517517,0.9272727370262146,0.3975532352924347,0.8930232524871826,0.8055555820465088
242,0.35828134417533875,0.9369158744812012,0.8971428275108337,0.3956991136074066,0.9162790775299072,0.8648648858070374
243,0.3508538007736206,0.9415887594223022,0.913294792175293,0.3995937705039978,0.8930232524871826,0.9230769276618958
244,0.3524395227432251,0.9509345889091492,0.9467455744743347,0.3991266191005707,0.8930232524871826,0.9230769276618958
245,0.3567606806755066,0.9439252614974976,0.939393937587738,0.39417168498039246,0.9023255705833435,0.875
246,0.35871216654777527,0.9427570104598999,0.9285714030265808,0.40740031003952026,0.8930232524871826,0.75
247,0.35157710313796997,0.9404205679893494,0.9277108311653137,0.3944705128669739,0.9023255705833435,0.8529411554336548
248,0.3525243103504181,0.9485981464385986,0.9515151381492615,0.40088263154029846,0.8883720636367798,0.9200000166893005
249,0.35630232095718384,0.9380841255187988,0.9166666865348816,0.394391268491745,0.9069767594337463,0.9032257795333862
