,loss,accuracy,precision,recall,tp,tn,fp,fn,val_loss,val_accuracy,val_precision,val_recall,val_tp,val_tn,val_fp,val_fn
262,0.39918386936187744,0.922897219657898,0.7797356843948364,0.9170984625816345,177.0,613.0,50.0,16.0,0.4194486141204834,0.8837209343910217,0.699999988079071,0.7777777910232544,35.0,155.0,15.0,10.0
263,0.40443453192710876,0.9147196412086487,0.760869562625885,0.9067357778549194,175.0,608.0,55.0,18.0,0.4667474031448364,0.8418604731559753,0.5820895433425903,0.8666666746139526,39.0,142.0,28.0,6.0
264,0.4059664309024811,0.9100467562675476,0.7416666746139526,0.9222797751426697,178.0,601.0,62.0,15.0,0.4244605600833893,0.8837209343910217,0.6851851940155029,0.8222222328186035,37.0,153.0,17.0,8.0
265,0.4037574231624603,0.9182242751121521,0.7639485001564026,0.9222797751426697,178.0,608.0,55.0,15.0,0.4359733760356903,0.8511627912521362,0.6065573692321777,0.8222222328186035,37.0,146.0,24.0,8.0
266,0.396684855222702,0.9170560836791992,0.7606837749481201,0.9222797751426697,178.0,607.0,56.0,15.0,0.4128251075744629,0.9023255705833435,0.75,0.800000011920929,36.0,158.0,12.0,9.0
267,0.4026404321193695,0.9170560836791992,0.7652173638343811,0.9119170904159546,176.0,609.0,54.0,17.0,0.448625385761261,0.8558139801025391,0.6060606241226196,0.8888888955116272,40.0,144.0,26.0,5.0
268,0.39946696162223816,0.9158878326416016,0.7596566677093506,0.9170984625816345,177.0,607.0,56.0,16.0,0.4206092357635498,0.8790697455406189,0.6792452931404114,0.800000011920929,36.0,153.0,17.0,9.0
269,0.4052104353904724,0.9158878326416016,0.7688888907432556,0.8963730335235596,173.0,611.0,52.0,20.0,0.4505954384803772,0.8511627912521362,0.6000000238418579,0.8666666746139526,39.0,144.0,26.0,6.0
270,0.4019843339920044,0.9112149477005005,0.7510729432106018,0.9067357778549194,175.0,605.0,58.0,18.0,0.40858665108680725,0.8976744413375854,0.7674418687820435,0.7333333492279053,33.0,160.0,10.0,12.0
271,0.39875826239585876,0.9147196412086487,0.7564102411270142,0.9170984625816345,177.0,606.0,57.0,16.0,0.4151482582092285,0.8976744413375854,0.7346938848495483,0.800000011920929,36.0,157.0,13.0,9.0
