,loss,accuracy,precision,recall,tp,tn,fp,fn,val_loss,val_accuracy,val_precision,val_recall,val_tp,val_tn,val_fp,val_fn
0,0.6665714383125305,0.7219626307487488,0.3333333432674408,0.1260504275560379,30.0,773.0,60.0,208.0,0.6919064521789551,0.7209302186965942,0.1428571492433548,0.06666667014360428,3.0,152.0,18.0,42.0
1,0.6532740592956543,0.7535046935081482,0.23529411852359772,0.041450776159763336,8.0,637.0,26.0,185.0,0.691720724105835,0.6418604850769043,0.24193547666072845,0.3333333432674408,15.0,123.0,47.0,30.0
2,0.6404392123222351,0.7616822719573975,0.2800000011920929,0.036269430071115494,7.0,645.0,18.0,186.0,0.6897648572921753,0.6883720755577087,0.2708333432674408,0.2888889014720917,13.0,135.0,35.0,32.0
3,0.6311308145523071,0.7605140209197998,0.30000001192092896,0.04663212597370148,9.0,642.0,21.0,184.0,0.6882331967353821,0.6930232644081116,0.27659574151039124,0.2888889014720917,13.0,136.0,34.0,32.0
4,0.6220279335975647,0.7780373692512512,0.5454545617103577,0.09326425194740295,18.0,648.0,15.0,175.0,0.686079740524292,0.7255814075469971,0.31578946113586426,0.2666666805744171,12.0,144.0,26.0,33.0
5,0.613408088684082,0.7792056202888489,0.5909090638160706,0.06735751032829285,13.0,654.0,9.0,180.0,0.6834515929222107,0.7302325367927551,0.3142857253551483,0.24444444477558136,11.0,146.0,24.0,34.0
6,0.6081479787826538,0.7815420627593994,0.6000000238418579,0.09326425194740295,18.0,651.0,12.0,175.0,0.6810714602470398,0.734883725643158,0.3235294222831726,0.24444444477558136,11.0,147.0,23.0,34.0
7,0.6013756394386292,0.7873831987380981,0.6896551847457886,0.10362694412469864,20.0,654.0,9.0,173.0,0.6788662075996399,0.7302325367927551,0.3142857253551483,0.24444444477558136,11.0,146.0,24.0,34.0
8,0.5976739525794983,0.7908878326416016,0.6944444179534912,0.12953367829322815,25.0,652.0,11.0,168.0,0.676543116569519,0.7209302186965942,0.2857142984867096,0.2222222238779068,10.0,145.0,25.0,35.0
9,0.593851625919342,0.7955607771873474,0.78125,0.12953367829322815,25.0,656.0,7.0,168.0,0.6719687581062317,0.7720929980278015,0.30000001192092896,0.06666667014360428,3.0,163.0,7.0,42.0
10,0.5885631442070007,0.788551390171051,0.7727272510528564,0.08808290213346481,17.0,658.0,5.0,176.0,0.6677647829055786,0.7906976938247681,0.5,0.02222222276031971,1.0,169.0,1.0,44.0
11,0.5847048759460449,0.7920560836791992,0.7777777910232544,0.10880828648805618,21.0,657.0,6.0,172.0,0.6630762815475464,0.7906976938247681,0.5,0.02222222276031971,1.0,169.0,1.0,44.0
12,0.5809493064880371,0.7862149477005005,0.7272727489471436,0.08290155231952667,16.0,657.0,6.0,177.0,0.6567527651786804,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
13,0.5774582028388977,0.7897196412086487,0.7599999904632568,0.0984455943107605,19.0,657.0,6.0,174.0,0.6507467031478882,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
14,0.5737972259521484,0.7897196412086487,0.782608687877655,0.09326425194740295,18.0,658.0,5.0,175.0,0.643867552280426,0.7860465049743652,0.0,0.0,0.0,169.0,1.0,45.0
15,0.5680086612701416,0.7897196412086487,0.7599999904632568,0.0984455943107605,19.0,657.0,6.0,174.0,0.6361127495765686,0.7860465049743652,0.0,0.0,0.0,169.0,1.0,45.0
16,0.5636043548583984,0.7908878326416016,0.7916666865348816,0.0984455943107605,19.0,658.0,5.0,174.0,0.6278009414672852,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
17,0.562203586101532,0.78387850522995,0.699999988079071,0.07253886014223099,14.0,657.0,6.0,179.0,0.6213491559028625,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
18,0.5608900785446167,0.7862149477005005,0.75,0.07772020995616913,15.0,658.0,5.0,178.0,0.6144501566886902,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
19,0.5571203231811523,0.788551390171051,0.75,0.09326425194740295,18.0,657.0,6.0,175.0,0.6077768802642822,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
20,0.5537535548210144,0.7908878326416016,0.7692307829856873,0.10362694412469864,20.0,657.0,6.0,173.0,0.5980160236358643,0.7860465049743652,0.0,0.0,0.0,169.0,1.0,45.0
21,0.5503140091896057,0.788551390171051,0.75,0.09326425194740295,18.0,657.0,6.0,175.0,0.5914694666862488,0.7813953757286072,0.0,0.0,0.0,168.0,2.0,45.0
22,0.5493552684783936,0.788551390171051,0.7727272510528564,0.08808290213346481,17.0,658.0,5.0,176.0,0.5864841938018799,0.7860465049743652,0.0,0.0,0.0,169.0,1.0,45.0
23,0.5450114607810974,0.7873831987380981,0.761904776096344,0.08290155231952667,16.0,658.0,5.0,177.0,0.5785585045814514,0.7860465049743652,0.0,0.0,0.0,169.0,1.0,45.0
24,0.5424222350120544,0.7897196412086487,0.8095238208770752,0.08808290213346481,17.0,659.0,4.0,176.0,0.5700792074203491,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
