,loss,accuracy,precision,recall,tp,tn,fp,fn,val_loss,val_accuracy,val_precision,val_recall,val_tp,val_tn,val_fp,val_fn
0,0.6319137811660767,0.7289719581604004,0.41134750843048096,0.24369747936725616,58.0,750.0,83.0,180.0,5.102609634399414,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
1,0.5542516112327576,0.7721962332725525,0.4838709533214569,0.15544041991233826,30.0,631.0,32.0,163.0,2.319121837615967,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
2,0.5465772747993469,0.7757009267807007,0.5074626803398132,0.17616580426692963,34.0,630.0,33.0,159.0,0.5875288248062134,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
3,0.5116434097290039,0.7897196412086487,0.6857143044471741,0.12435232847929001,24.0,652.0,11.0,169.0,0.5345030426979065,0.7860465049743652,0.46666666865348816,0.15555556118488312,7.0,162.0,8.0,38.0
4,0.509316086769104,0.7943925261497498,0.5977011322975159,0.2694300413131714,52.0,628.0,35.0,141.0,0.7923887968063354,0.7906976938247681,0.0,0.0,0.0,170.0,0.0,45.0
5,0.5046672821044922,0.78387850522995,0.5298507213592529,0.3678756356239319,71.0,600.0,63.0,122.0,0.49573686718940735,0.7953488230705261,0.5555555820465088,0.1111111119389534,5.0,166.0,4.0,40.0
6,0.4909311532974243,0.8095794320106506,0.65625,0.32642486691474915,63.0,630.0,33.0,130.0,0.518582284450531,0.8279069662094116,0.6052631735801697,0.5111111402511597,23.0,155.0,15.0,22.0
7,0.4720289707183838,0.8282710313796997,0.6916666626930237,0.4300518035888672,83.0,626.0,37.0,110.0,0.5042179822921753,0.8325581550598145,0.6000000238418579,0.6000000238418579,27.0,152.0,18.0,18.0
8,0.4675352871417999,0.8317757248878479,0.6959999799728394,0.45077720284461975,87.0,625.0,38.0,106.0,0.4945523142814636,0.8232558369636536,0.8888888955116272,0.17777778208255768,8.0,169.0,1.0,37.0
9,0.467617005109787,0.8434579372406006,0.7153284549713135,0.5077720284461975,98.0,624.0,39.0,95.0,0.5214018821716309,0.7953488230705261,1.0,0.02222222276031971,1.0,170.0,0.0,44.0
10,0.45907458662986755,0.8469626307487488,0.7540983557701111,0.47668394446372986,92.0,633.0,30.0,101.0,0.47766727209091187,0.8232558369636536,0.6521739363670349,0.3333333432674408,15.0,162.0,8.0,30.0
11,0.4553668797016144,0.8422897458076477,0.6959459185600281,0.5336787700653076,103.0,618.0,45.0,90.0,0.48304399847984314,0.8325581550598145,0.800000011920929,0.2666666805744171,12.0,167.0,3.0,33.0
12,0.4440172016620636,0.8528037667274475,0.7410072088241577,0.5336787700653076,103.0,627.0,36.0,90.0,0.47312846779823303,0.8511627912521362,0.6969696879386902,0.5111111402511597,23.0,160.0,10.0,22.0
13,0.44509220123291016,0.8516355156898499,0.7260273694992065,0.5492228269577026,106.0,623.0,40.0,87.0,0.4756617248058319,0.8279069662094116,0.6818181872367859,0.3333333432674408,15.0,163.0,7.0,30.0
14,0.4403577148914337,0.8691588640213013,0.7682119011878967,0.6010362505912781,116.0,628.0,35.0,77.0,0.45784735679626465,0.8418604731559753,0.6410256624221802,0.5555555820465088,25.0,156.0,14.0,20.0
15,0.4378298819065094,0.8633177280426025,0.75,0.590673565864563,114.0,625.0,38.0,79.0,0.47101524472236633,0.8418604731559753,0.7037037014961243,0.42222222685813904,19.0,162.0,8.0,26.0
16,0.435708224773407,0.860981285572052,0.7434210777282715,0.5854922533035278,113.0,624.0,39.0,80.0,0.4697800278663635,0.8372092843055725,0.7272727489471436,0.35555556416511536,16.0,164.0,6.0,29.0
17,0.4413830637931824,0.860981285572052,0.7534246444702148,0.5699481964111328,110.0,627.0,36.0,83.0,0.4647637903690338,0.8465116024017334,0.7142857313156128,0.4444444477558136,20.0,162.0,8.0,25.0
18,0.4369783103466034,0.8738317489624023,0.7891156673431396,0.6010362505912781,116.0,632.0,31.0,77.0,0.4591730237007141,0.8465116024017334,0.7142857313156128,0.4444444477558136,20.0,162.0,8.0,25.0
19,0.4374121129512787,0.855140209197998,0.7169811129570007,0.590673565864563,114.0,618.0,45.0,79.0,0.4568636417388916,0.8465116024017334,0.7142857313156128,0.4444444477558136,20.0,162.0,8.0,25.0
20,0.43557074666023254,0.8691588640213013,0.7647058963775635,0.606217622756958,117.0,627.0,36.0,76.0,0.4629060626029968,0.8372092843055725,0.692307710647583,0.4000000059604645,18.0,162.0,8.0,27.0
21,0.43473392724990845,0.8726635575294495,0.7799999713897705,0.606217622756958,117.0,630.0,33.0,76.0,0.46042588353157043,0.8372092843055725,0.692307710647583,0.4000000059604645,18.0,162.0,8.0,27.0
22,0.4290423095226288,0.8703271150588989,0.7887324094772339,0.5803108811378479,112.0,633.0,30.0,81.0,0.46041858196258545,0.8465116024017334,0.75,0.4000000059604645,18.0,164.0,6.0,27.0
23,0.4279382526874542,0.8761682510375977,0.7880794405937195,0.6165803074836731,119.0,631.0,32.0,74.0,0.4553174674510956,0.8511627912521362,0.7241379022598267,0.46666666865348816,21.0,162.0,8.0,24.0
24,0.4316980242729187,0.8668224215507507,0.7615894079208374,0.5958549380302429,115.0,627.0,36.0,78.0,0.45705968141555786,0.8465116024017334,0.75,0.4000000059604645,18.0,164.0,6.0,27.0
25,0.428656667470932,0.8714953064918518,0.7643312215805054,0.621761679649353,120.0,626.0,37.0,73.0,0.4549385607242584,0.8465116024017334,0.7307692170143127,0.42222222685813904,19.0,163.0,7.0,26.0
26,0.4296218156814575,0.8691588640213013,0.7579618096351624,0.6165803074836731,119.0,625.0,38.0,74.0,0.45048287510871887,0.8465116024017334,0.7142857313156128,0.4444444477558136,20.0,162.0,8.0,25.0
27,0.4341166913509369,0.8714953064918518,0.7712418437004089,0.6113989353179932,118.0,628.0,35.0,75.0,0.4506588280200958,0.8511627912521362,0.7599999904632568,0.42222222685813904,19.0,164.0,6.0,26.0
28,0.4286904036998749,0.8633177280426025,0.7405063509941101,0.606217622756958,117.0,622.0,41.0,76.0,0.4478614330291748,0.8511627912521362,0.7599999904632568,0.42222222685813904,19.0,164.0,6.0,26.0
29,0.429302453994751,0.8656542301177979,0.7532467246055603,0.6010362505912781,116.0,625.0,38.0,77.0,0.444421648979187,0.8558139801025391,0.7692307829856873,0.4444444477558136,20.0,164.0,6.0,25.0
30,0.42612290382385254,0.8703271150588989,0.7697368264198303,0.606217622756958,117.0,628.0,35.0,76.0,0.44133466482162476,0.8651162981987,0.7666666507720947,0.5111111402511597,23.0,163.0,7.0,22.0
31,0.4285714328289032,0.8714953064918518,0.7643312215805054,0.621761679649353,120.0,626.0,37.0,73.0,0.43911299109458923,0.8651162981987,0.7666666507720947,0.5111111402511597,23.0,163.0,7.0,22.0
32,0.43085208535194397,0.8644859790802002,0.7452229261398315,0.606217622756958,117.0,623.0,40.0,76.0,0.437612384557724,0.8744186162948608,0.800000011920929,0.5333333611488342,24.0,164.0,6.0,21.0
